SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-00077383,Lead Inspection Request,HDF,,Health,Completed,Internet,01/14/2022 12:51:35 PM,01/20/2022 05:01:49 PM,01/20/2022 05:01:49 PM,1549 W JONQUIL TER,,,60626,1549,W,JONQUIL,TER,false,false,,,1,49,,M003,2,24,2422,32,,12,6,1,1164435.026109,1950964.987656,42.021075153,-87.670220589,"(42.02107515347755, -87.67022058874423)"
SR22-00063175,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,01/12/2022 09:47:45 AM,01/12/2022 10:49:59 AM,01/12/2022 10:49:59 AM,9153 S MERRILL AVE,,,60617,9153,S,MERRILL,AVE,false,false,,,48,7,,V044,1,04,0413,32,,9,4,1,1192189.771395,1844485.522088,41.728257353,-87.571563073,"(41.728257353229864, -87.5715630730574)"
SR22-00052390,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,01/10/2022 02:14:35 PM,01/11/2022 10:41:52 AM,01/11/2022 10:41:52 AM,326 E 87TH ST,,,60619,326,E,87TH,ST,false,false,,,44,6,,Q042,3,06,0632,31,,14,2,1,1179872.392475,1847452.038432,41.736688106,-87.616593129,"(41.73668810579874, -87.61659312917212)"
SR22-00050738,Lead Inspection Request,HDF,,Health,Completed,Internet,01/10/2022 11:55:20 AM,01/19/2022 09:19:05 AM,01/19/2022 09:19:05 AM,2201 W CORTEZ ST,,,60622,2201,W,CORTEZ,ST,false,false,,,24,2,,K020,1,12,1212,17,,11,2,1,1161498.370215,1906880.159825,41.900166114,-87.682260067,"(41.90016611447142, -87.68226006663771)"
SR22-00040720,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,01/08/2022 04:12:11 PM,01/11/2022 03:44:12 PM,01/11/2022 03:44:12 PM,8024 S COLFAX AVE,,,60617,8024,S,COLFAX,AVE,false,false,,,46,7,,W041,2,04,0422,19,,16,7,1,1194834.985485,1852134.675543,41.749182631,-87.561622054,"(41.74918263097067, -87.56162205368909)"
SR22-00040301,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,01/08/2022 02:42:05 PM,01/20/2022 05:08:46 PM,01/20/2022 05:08:46 PM,7706 N MARSHFIELD AVE,,,60626,7706,N,MARSHFIELD,AVE,true,false,,SR22-00014742,1,49,,L003,2,24,2422,1,,14,7,1,1163918.016689,1951094.742798,42.021442179,-87.67211948,"(42.021442179327394, -87.6721194803557)"
SR22-00036890,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,01/07/2022 04:38:00 PM,01/11/2022 03:37:55 PM,01/11/2022 03:37:55 PM,3300 W MARQUETTE RD,,,60629,3300,W,MARQUETTE,RD,false,false,,,66,17,,H037,3,08,0831,12,,16,6,1,1155477.351143,1860028.775122,41.771723455,-87.705633065,"(41.77172345473764, -87.70563306455193)"
SR22-00017218,Lead Inspection Request,HDF,,Health,Completed,Internet,01/04/2022 02:14:03 PM,01/18/2022 12:41:13 PM,01/18/2022 12:41:13 PM,5716 S CAMPBELL AVE,,,60629,5716,S,CAMPBELL,AVE,false,false,,,63,16,,J035,2,08,0824,23,,14,3,1,1160611.963894,1866594.735065,41.789636983,-87.686630096,"(41.78963698328805, -87.68663009619245)"
SR22-00017192,Lead Inspection Request,HDF,,Health,Completed,Internet,01/04/2022 02:11:23 PM,01/05/2022 01:28:32 PM,01/05/2022 01:28:32 PM,2757 N PINE GROVE AVE,,,60614,2757,N,PINE GROVE,AVE,false,false,,,7,43,,O016,3,19,1935,13,,14,3,1,1172621.642374,1918785.843763,41.932596974,-87.641051207,"(41.932596974112876, -87.6410512071274)"
SR22-00014899,Lead Inspection Request,HDF,,Health,Completed,Mobile Device,01/04/2022 10:01:45 AM,01/05/2022 01:12:48 PM,01/05/2022 01:12:48 PM,9153 S MERRILL AVE,,,60617,9153,S,MERRILL,AVE,true,false,,SR22-00010493,48,7,,V044,1,04,0413,32,,10,3,1,1192189.771395,1844485.522088,41.728257353,-87.571563073,"(41.728257353229864, -87.5715630730574)"
SR22-00014742,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,01/04/2022 09:45:22 AM,01/20/2022 05:08:46 PM,01/20/2022 05:08:46 PM,7706 N MARSHFIELD AVE,,,60626,7706,N,MARSHFIELD,AVE,false,false,,,1,49,,L003,2,24,2422,1,,9,3,1,1163918.016689,1951094.742798,42.021442179,-87.67211948,"(42.021442179327394, -87.6721194803557)"
SR22-00010493,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,01/03/2022 01:52:29 PM,01/05/2022 01:12:48 PM,01/05/2022 01:12:48 PM,9153 S MERRILL AVE,,,60617,9153,S,MERRILL,AVE,false,false,,,48,7,,V044,1,04,0413,32,,13,2,1,1192189.771395,1844485.522088,41.728257353,-87.571563073,"(41.728257353229864, -87.5715630730574)"
SR22-00009553,Lead Inspection Request,HDF,311 City Services,Health,Completed,Phone Call,01/03/2022 12:07:14 PM,01/07/2022 09:23:12 AM,01/07/2022 09:23:12 AM,5426 S ASHLAND AVE,,,60609,5426,S,ASHLAND,AVE,false,false,,,61,16,,L034,3,09,0932,12,,12,2,1,1166492.517313,1868611.57055,41.795048018,-87.665010347,"(41.79504801837382, -87.66501034713589)"
SR22-00009199,Lead Inspection Request,HDF,Alderman,Health,Completed,Alderman's Office,01/03/2022 11:29:01 AM,01/05/2022 01:08:38 PM,01/05/2022 01:08:38 PM,3747 W SUNNYSIDE AVE,,,60625,3747,W,SUNNYSIDE,AVE,false,false,,,14,35,,G011,2,17,1723,22,,11,2,1,1150424.29973,1929610.253837,41.962762852,-87.722340728,"(41.96276285160133, -87.72234072762937)"
SR22-00001990,Lead Inspection Request,HDF,,Health,Completed,Internet,01/01/2022 04:14:09 PM,01/05/2022 01:05:53 PM,01/05/2022 01:05:53 PM,1432 W ROSEMONT AVE,,,60660,1432,W,ROSEMONT,AVE,false,false,,,77,48,,M007,3,24,2433,20,,16,7,1,1165453.389149,1942092.809597,41.996708023,-87.666727273,"(41.9967080226781, -87.66672727311905)"
