SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-02171101,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/21/2022 07:21:11 PM,12/22/2022 10:55:53 AM,12/22/2022 10:55:53 AM,2251 W 79TH PL,,,,2251,W,79TH,PL,false,false,,,70,18,,K041,3,08,0835,19,,19,4,12,1162493.672340173,1851814.175352716,41.749038001,-87.680142,"(41.749038000940004, -87.68014200000192)"
SR22-02171054,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/21/2022 07:09:27 PM,12/22/2022 10:56:25 AM,12/22/2022 10:56:25 AM,2251 W 79TH ST,,,,2251,W,79TH,ST,false,false,,,70,18,,K041,3,08,0835,19,,19,4,12,1162522.952015322,1852001.340762649,41.749551001,-87.6800295,"(41.74955100093998, -87.68002950000192)"
SR22-02170273,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/21/2022 04:13:40 PM,12/22/2022 11:00:29 AM,12/22/2022 11:00:29 AM,7525 S TRUMBULL AVE,,,,7525,S,TRUMBULL,AVE,true,false,,SR22-02170160,70,18,,H040,3,08,0835,31,,16,4,12,1154759.532626394,1854354.248393803,41.756166001,-87.7084155,"(41.756166000940006, -87.70841550000192)"
SR22-02170160,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/21/2022 03:52:12 PM,12/22/2022 11:00:29 AM,12/22/2022 11:00:29 AM,7525 S TRUMBULL AVE,,,,7525,S,TRUMBULL,AVE,false,false,,,70,18,,H040,3,08,0835,31,,15,4,12,1154759.532626394,1854354.248393803,41.756166001,-87.7084155,"(41.756166000940006, -87.70841550000192)"
SR22-02169876,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/21/2022 03:12:33 PM,12/25/2022 11:10:27 AM,12/25/2022 11:10:27 AM,2913 N NARRAGANSETT AVE,,,,2913,N,NARRAGANSETT,AVE,false,false,,,19,30,,A015,1,25,2511,24,,15,4,12,1133316.220543359,1918788.750312299,41.933385001,-87.785496,"(41.93338500094064, -87.78549600000191)"
SR22-02169681,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/21/2022 02:49:26 PM,12/22/2022 10:59:02 AM,12/22/2022 10:59:02 AM,5834 S MAYFIELD AVE,,,,5834,S,MAYFIELD,AVE,false,false,,,56,13,,B035,1,08,0811,4,,14,4,12,1137981.204401292,1865123.566934379,41.786037001,-87.769647,"(41.78603700094009, -87.76964700000191)"
SR22-02168363,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Canceled,Alderman's Office,12/21/2022 12:25:25 PM,12/21/2022 01:35:17 PM,12/21/2022 01:35:17 PM,7500 W ADDISON ST,,,,7500,W,ADDISON,ST,false,false,,,17,38,,X113,3,16,1631,6,,12,4,12,1125384.793735916,1923111.303119583,41.945382001,-87.814548,"(41.94538200094063, -87.8145480000019)"
SR22-02168249,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/21/2022 12:10:38 PM,12/21/2022 12:51:39 PM,12/21/2022 12:51:39 PM,4115 S MAPLEWOOD AVE,,,,4115,S,MAPLEWOOD,AVE,true,false,,SR22-02156103,58,12,,J031,2,09,0921,21,,12,4,12,1160111.058457254,1877214.024074067,41.818788001,-87.6881745,"(41.81878800094026, -87.6881745000019)"
SR22-02167577,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/21/2022 10:32:32 AM,12/27/2022 08:52:34 AM,12/27/2022 08:52:34 AM,7800 S JEFFERY BLVD,,,,7800,S,JEFFERY,BLVD,false,false,,,43,8,,U040,1,04,0414,13,,10,4,12,1190874.590459531,1853626.013741092,41.753371551,-87.576086128,"(41.753371550524875, -87.57608612788398)"
SR22-02167139,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/21/2022 09:31:19 AM,12/21/2022 01:29:54 PM,12/21/2022 01:29:54 PM,3001 S DR MARTIN LUTHER KING JR DR,,,,3001,S,DR MARTIN LUTHER KING JR,DR,false,false,,,35,4,,R028,3,01,0133,38,,9,4,12,1179554.891593709,1884806.656149516,41.839200001,-87.6166155,"(41.839200000940316, -87.6166155000019)"
SR22-02166434,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Mobile Device,12/21/2022 07:58:46 AM,12/21/2022 01:15:47 PM,12/21/2022 01:15:47 PM,2026 W WELLINGTON AVE,,,,2026,W,WELLINGTON,AVE,false,false,,,5,32,,K015,3,19,1931,38,,7,4,12,1162180.91565742,1919944.610828157,41.936001629,-87.679387148,"(41.93600162900312, -87.6793871481087)"
SR22-02165554,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/20/2022 09:17:07 PM,12/21/2022 10:43:54 AM,12/21/2022 10:43:54 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,true,false,,SR22-02146796,77,40,,L008,1,20,2012,22,,21,3,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02164967,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,12/20/2022 05:41:18 PM,12/21/2022 01:14:11 PM,12/21/2022 01:14:11 PM,9320 S RACINE AVE,,,,9320,S,RACINE,AVE,false,false,,,73,21,,M044,2,22,2222,49,,17,3,12,1169884.729491115,1842862.071966284,41.724315001,-87.6533175,"(41.72431500093988, -87.65331750000192)"
SR22-02164537,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/20/2022 03:49:48 PM,12/25/2022 03:13:18 PM,12/25/2022 03:13:18 PM,3042 W EASTWOOD AVE,,,,3042,W,EASTWOOD,AVE,false,false,,,14,33,,I011,1,17,1713,3,,15,3,12,1155071.143317395,1930758.313241661,41.965821001,-87.705225,"(41.965821000940736, -87.7052250000019)"
SR22-02164006,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/20/2022 02:36:52 PM,12/21/2022 01:11:46 PM,12/21/2022 01:11:46 PM,6610 S MOZART ST,,,,6610,S,MOZART,ST,false,false,,,66,15,,I037,3,08,0831,16,,14,3,12,1158442.272666832,1860599.605134107,41.773230001,-87.694749,"(41.773230000940075, -87.69474900000192)"
SR22-02162850,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/20/2022 12:32:45 PM,12/21/2022 01:10:50 PM,12/21/2022 01:10:50 PM,2620 N KIMBALL AVE,,,,2620,N,KIMBALL,AVE,false,false,,,22,35,,H016,1,14,1412,17,,12,3,12,1153163.624053429,1917336.598873857,41.929029001,-87.712596,"(41.929029000940645, -87.71259600000192)"
SR22-02162340,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Canceled,Alderman's Office,12/20/2022 11:29:10 AM,12/21/2022 01:09:17 PM,12/21/2022 01:09:17 PM,3137 N NATOMA AVE,,,,3137,N,NATOMA,AVE,false,false,,,18,36,,Z115,1,25,2511,28,,11,3,12,1131625.556273679,1920283.410820305,41.937516001,-87.7916745,"(41.93751600094067, -87.7916745000019)"
SR22-02161806,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/20/2022 10:24:42 AM,12/21/2022 01:07:15 PM,12/21/2022 01:07:15 PM,2542 E 78TH ST,,,,2542,E,78TH,ST,false,false,,,43,7,,W040,2,04,0421,16,,10,3,12,1194637.319830791,1853805.366275203,41.753772001,-87.5622915,"(41.75377200094, -87.5622915000019)"
SR22-02161137,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,12/20/2022 09:14:42 AM,12/27/2022 01:56:20 PM,12/27/2022 01:56:20 PM,10614 S TRUMBULL AVE,,,,10614,S,TRUMBULL,AVE,false,false,,,74,19,,H047,1,22,2211,33,,9,3,12,1155175.640301753,1833941.302047449,41.700141001,-87.7074345,"(41.70014100093981, -87.70743450000191)"
SR22-02159157,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/19/2022 06:52:02 PM,12/21/2022 01:03:59 PM,12/21/2022 01:03:59 PM,2912 S WELLS ST,,,,2912,S,WELLS,ST,false,false,,,34,11,,P028,1,09,0914,36,,18,2,12,1175026.685935267,1885333.431975385,41.840748001,-87.633216,"(41.840748000940295, -87.6332160000019)"
SR22-02159063,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/19/2022 06:26:39 PM,12/21/2022 10:43:54 AM,12/21/2022 10:43:54 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,true,false,,SR22-02146796,77,40,,L008,1,20,2012,22,,18,2,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02158908,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/19/2022 05:39:07 PM,12/21/2022 10:43:54 AM,12/21/2022 10:43:54 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,true,false,,SR22-02146796,77,40,,L008,1,20,2012,22,,17,2,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02158778,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/19/2022 05:05:22 PM,12/27/2022 12:22:30 PM,12/27/2022 12:22:30 PM,1803 N LEAVITT ST,,,,1803,N,LEAVITT,ST,false,false,,,24,32,,K018,3,14,1434,32,,17,2,12,1161481.044634097,1912016.142541758,41.914260001,-87.6821805,"(41.91426000094057, -87.68218050000192)"
SR22-02158521,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,12/19/2022 04:10:52 PM,12/22/2022 10:57:33 AM,12/22/2022 10:57:33 AM,1327 W PRATT AVE,,,,1327,W,PRATT,AVE,false,false,,,1,49,,M006,3,24,2432,25,,16,2,12,1165972.134288547,1945209.795590701,42.005250001,-87.6647295,"(42.00525000094088, -87.66472950000188)"
SR22-02156491,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/19/2022 12:01:06 PM,12/27/2022 08:51:39 AM,12/27/2022 08:51:39 AM,11727 S EGGLESTON AVE,,,,11727,S,EGGLESTON,AVE,false,false,,,53,21,,O050,2,05,0522,14,,12,2,12,1175479.049251242,1827033.139017066,41.680755001,-87.633297,"(41.68075500093975, -87.6332970000019)"
SR22-02156355,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/19/2022 11:42:27 AM,12/20/2022 08:59:53 AM,12/20/2022 08:59:53 AM,4743 S THROOP ST,,,,4743,S,THROOP,ST,false,false,,,61,20,,M033,3,09,0933,15,,11,2,12,1168532.409872081,1873156.115696202,41.807475001,-87.657399,"(41.80747500094017, -87.65739900000192)"
SR22-02156290,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Alderman's Office,12/19/2022 11:34:34 AM,12/27/2022 08:50:50 AM,12/27/2022 08:50:50 AM,7917 S COLFAX AVE,,,,7917,S,COLFAX,AVE,false,false,,,46,7,,W041,2,04,0422,19,,11,2,12,1194970.830845035,1852903.135420512,41.751288001,-87.561099,"(41.75128800094002, -87.56109900000192)"
SR22-02156103,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/19/2022 11:09:49 AM,12/21/2022 12:51:39 PM,12/21/2022 12:51:39 PM,4115 S MAPLEWOOD AVE,,,,4115,S,MAPLEWOOD,AVE,false,false,,,58,12,,J031,2,09,0921,21,,11,2,12,1160111.058457254,1877214.024074067,41.818788001,-87.6881745,"(41.81878800094026, -87.6881745000019)"
SR22-02155640,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,12/19/2022 10:17:51 AM,12/21/2022 12:46:29 PM,12/21/2022 12:46:29 PM,1956 N NASHVILLE AVE,,,,1956,N,NASHVILLE,AVE,false,false,,,25,29,,Z118,1,25,2513,43,,10,2,12,1132017.611631591,1912509.628922741,41.916177001,-87.7904145,"(41.91617700094059, -87.79041450000192)"
SR22-02155630,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/19/2022 10:17:11 AM,12/21/2022 12:43:38 PM,12/21/2022 12:43:38 PM,6206 S KENNETH AVE,,,,6206,S,KENNETH,AVE,false,false,,,65,13,,E036,1,08,0813,14,,10,2,12,1147695.340382367,1863014.829962862,41.780070001,-87.7340835,"(41.78007000094004, -87.73408350000192)"
SR22-02155476,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/19/2022 09:58:10 AM,12/21/2022 12:42:49 PM,12/21/2022 12:42:49 PM,7933 S CHAMPLAIN AVE,,,,7933,S,CHAMPLAIN,AVE,false,false,,,44,6,,R041,2,06,0624,42,,9,2,12,1182031.807552499,1852403.55571265,41.750226001,-87.608529,"(41.75022600093998, -87.60852900000191)"
SR22-02155139,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/19/2022 09:20:02 AM,12/21/2022 12:34:12 PM,12/21/2022 12:34:12 PM,8157 S DR MARTIN LUTHER KING JR DR,,,,8157,S,DR MARTIN LUTHER KING JR,DR,false,false,,,44,6,,R041,3,06,0631,1,,9,2,12,1180341.744869241,1850763.276363367,41.74576379,-87.614772291,"(41.74576378984949, -87.61477229090886)"
SR22-02154389,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/19/2022 08:01:31 AM,12/21/2022 12:32:37 PM,12/21/2022 12:32:37 PM,2138 S INDIANA AVE,,,,2138,S,INDIANA,AVE,false,false,,,33,3,,Q026,3,01,0132,17,,8,2,12,1177761.584184001,1889898.406310236,41.853213001,-87.6230415,"(41.853213000940364, -87.62304150000192)"
SR22-02153349,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/18/2022 09:07:57 PM,12/21/2022 10:43:54 AM,12/21/2022 10:43:54 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,true,false,,SR22-02146796,77,40,,L008,1,20,2012,22,,21,1,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02152464,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/18/2022 04:40:11 PM,12/21/2022 12:28:39 PM,12/21/2022 12:28:39 PM,1630 N KEELER AVE,,,,1630,N,KEELER,AVE,false,false,,,23,26,,F018,3,25,2534,13,,16,1,12,1148057.436126492,1910658.658170911,41.910804001,-87.731532,"(41.91080400094057, -87.7315320000019)"
SR22-02151912,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/18/2022 11:29:12 AM,12/21/2022 12:26:26 PM,12/21/2022 12:26:26 PM,5138 S INDIANA AVE,,,,5138,S,INDIANA,AVE,false,false,,,40,3,,Q034,3,02,0231,37,,11,1,12,1178380.624652176,1870828.284398406,41.800869001,-87.6213495,"(41.80086900094016, -87.62134950000191)"
SR22-02151698,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Mobile Device,12/18/2022 09:49:17 AM,12/21/2022 10:59:19 AM,12/21/2022 10:59:19 AM,1338 S SAWYER AVE,,,,1338,S,SAWYER,AVE,false,false,,,29,24,,H025,2,10,1022,14,,9,1,12,1154864.516571385,1893357.450891848,41.863194001,-87.706989,"(41.86319400094038, -87.7069890000019)"
SR22-02149197,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/17/2022 01:40:13 PM,12/21/2022 10:57:52 AM,12/21/2022 10:57:53 AM,1256 W NORTH SHORE AVE,,,,1256,W,NORTH SHORE,AVE,false,false,,,1,49,,M006,3,24,2432,12,,13,7,12,1166397.078904144,1944675.220815474,42.003774001,-87.6631815,"(42.00377400094087, -87.6631815000019)"
SR22-02149144,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,12/17/2022 01:27:11 PM,12/21/2022 10:54:31 AM,12/21/2022 10:54:31 AM,5736 S MELVINA AVE,,,,5736,S,MELVINA,AVE,false,false,,,56,13,,A035,1,08,0811,33,,13,7,12,1135962.235980904,1865700.757712773,41.787657001,-87.777036,"(41.78765700094009, -87.77703600000191)"
SR22-02148975,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,12/17/2022 12:26:54 PM,12/21/2022 10:52:33 AM,12/21/2022 10:52:33 AM,1320 W LEXINGTON ST,,,,1320,W,LEXINGTON,ST,false,false,,,28,34,,M024,3,12,1231,28,,12,7,12,1167325.187409228,1896820.017951386,41.872437001,-87.6611475,"(41.8724370009404, -87.6611475000019)"
SR22-02148665,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/17/2022 10:28:56 AM,12/21/2022 10:45:12 AM,12/21/2022 10:45:12 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,false,false,,,24,32,,K018,3,14,1434,2,,10,7,12,1160687.120473737,1911232.817153819,41.912127001,-87.685119,"(41.91212700094055, -87.68511900000192)"
SR22-02148647,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/17/2022 10:23:20 AM,12/21/2022 10:43:54 AM,12/21/2022 10:43:54 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,true,false,,SR22-02146796,77,40,,L008,1,20,2012,22,,10,7,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02148327,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,12/17/2022 08:38:43 AM,12/27/2022 11:05:37 AM,12/27/2022 11:05:37 AM,7026 S CREGIER AVE,,,,7026,S,CREGIER,AVE,true,false,,SR22-02145251,43,5,,U038,3,03,0332,28,,8,7,12,1189229.030533976,1858621.432033763,41.767119001,-87.5819565,"(41.76711900094008, -87.58195650000192)"
SR22-02148315,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,12/17/2022 08:31:53 AM,12/21/2022 10:51:11 AM,12/21/2022 10:51:11 AM,1632 W 100TH PL,,,,1632,W,100TH,PL,false,false,,,72,19,,L046,1,22,2213,27,,8,7,12,1167024.625611275,1838139.847778626,41.711418001,-87.6639285,"(41.711418000939865, -87.66392850000192)"
SR22-02148286,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/17/2022 08:18:04 AM,12/21/2022 10:49:42 AM,12/21/2022 10:49:42 AM,2160 W EASTWOOD AVE,,,,2160,W,EASTWOOD,AVE,false,false,,,4,47,,K011,1,19,1911,22,,8,7,12,1161081.550037372,1930934.342648518,41.966181001,-87.683121,"(41.96618100094074, -87.68312100000192)"
SR22-02148141,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,12/17/2022 07:47:57 AM,12/21/2022 10:48:53 AM,12/21/2022 10:48:53 AM,5035 W GUNNISON ST,,,,5035,W,GUNNISON,ST,false,false,,,11,45,,D010,2,16,1623,31,,7,7,12,1141778.337639681,1931704.349258372,41.968674001,-87.754077,"(41.96867400094074, -87.75407700000191)"
SR22-02147888,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Mobile Device,12/17/2022 05:20:10 AM,12/21/2022 10:48:12 AM,12/21/2022 10:48:12 AM,4240 N LAMON AVE,,,,4240,N,LAMON,AVE,false,false,,,15,45,,D012,2,16,1624,12,,5,7,12,1142896.032625172,1927877.866252216,41.958153001,-87.750063,"(41.95815300094072, -87.7500630000019)"
SR22-02147506,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/16/2022 09:26:37 PM,12/21/2022 10:43:54 AM,12/21/2022 10:43:54 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,true,false,,SR22-02146796,77,40,,L008,1,20,2012,22,,21,6,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02147364,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/16/2022 08:21:37 PM,12/21/2022 10:46:57 AM,12/21/2022 10:46:57 AM,5420 N CAMPBELL AVE,,,,5420,N,CAMPBELL,AVE,false,false,,,4,40,,J009,1,20,2011,20,,20,6,12,1158616.454725182,1936029.011817414,41.980212001,-87.6920445,"(41.980212000940796, -87.6920445000019)"
SR22-02146796,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/16/2022 05:46:43 PM,12/21/2022 10:43:54 AM,12/21/2022 10:43:54 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,false,false,,,77,40,,L008,1,20,2012,22,,17,6,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02145926,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Alderman's Office,12/16/2022 02:47:42 PM,12/21/2022 10:41:15 AM,12/21/2022 10:41:15 AM,3922 W 65TH ST,,,,3922,W,65TH,ST,false,false,,,65,23,,G037,2,08,0823,34,,14,6,12,1151218.1476957,1861278.448344095,41.775237001,-87.7212135,"(41.77523700094007, -87.7212135000019)"
SR22-02145783,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Alderman's Office,12/16/2022 02:34:13 PM,12/21/2022 10:31:23 AM,12/21/2022 10:31:23 AM,5641 S KOLMAR AVE,,,,5641,S,KOLMAR,AVE,false,false,,,62,13,,E035,1,08,0813,12,,14,6,12,1147073.516255393,1866657.519125304,41.790078001,-87.7362705,"(41.79007800094011, -87.73627050000191)"
SR22-02145314,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/16/2022 01:42:48 PM,12/21/2022 10:14:33 AM,12/21/2022 10:14:33 AM,6517 S PEORIA ST,,,,6517,S,PEORIA,ST,false,false,,,68,16,,N037,2,07,0723,28,,13,6,12,1171512.072446189,1861546.464956565,41.775552001,-87.6468105,"(41.77555200094009, -87.6468105000019)"
SR22-02145251,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,12/16/2022 01:34:59 PM,12/27/2022 11:05:37 AM,12/27/2022 11:05:37 AM,7026 S CREGIER AVE,,,,7026,S,CREGIER,AVE,false,false,,,43,5,,U038,3,03,0332,28,,13,6,12,1189229.030533976,1858621.432033763,41.767119001,-87.5819565,"(41.76711900094008, -87.58195650000192)"
SR22-02144877,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/16/2022 12:49:32 PM,12/21/2022 10:09:22 AM,12/21/2022 10:09:22 AM,11112 S ASHLAND AVE,,,,11112,S,ASHLAND,AVE,false,false,,,75,21,,L049,3,22,2234,19,,12,6,12,1167538.452145366,1831017.085172732,41.691861001,-87.66225,"(41.691861000939774, -87.6622500000019)"
SR22-02144858,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/16/2022 12:47:28 PM,12/21/2022 10:09:49 AM,12/21/2022 10:09:49 AM,11112 S ASHLAND AVE,,,,11112,S,ASHLAND,AVE,false,false,,,75,21,,L049,3,22,2234,19,,12,6,12,1167538.452145366,1831017.085172732,41.691861001,-87.66225,"(41.691861000939774, -87.6622500000019)"
SR22-02144562,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,12/16/2022 12:10:04 PM,12/21/2022 10:07:06 AM,12/21/2022 10:07:06 AM,6426 S RICHMOND ST,,,,6426,S,RICHMOND,ST,false,false,,,66,15,,I037,2,08,0823,7,,12,6,12,1157746.383720347,1861742.345894677,41.776380001,-87.697269,"(41.776380000940094, -87.69726900000191)"
SR22-02142928,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/16/2022 08:22:35 AM,12/16/2022 09:15:30 AM,12/16/2022 09:15:30 AM,8825 S EXCHANGE AVE,,,,8825,S,EXCHANGE,AVE,false,false,,,46,10,,X043,2,04,0423,18,,8,6,12,1197379.335399325,1846909.738318021,41.734782001,-87.5524725,"(41.734782000939916, -87.55247250000191)"
SR22-02141084,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/15/2022 06:15:27 PM,12/16/2022 10:09:35 AM,12/16/2022 10:09:35 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,true,false,,SR22-02140906,77,40,,L008,1,20,2012,22,,18,5,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02140906,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,12/15/2022 05:24:54 PM,12/16/2022 10:09:35 AM,12/16/2022 10:09:35 AM,1660 W OLIVE AVE,,,,1660,W,OLIVE,AVE,false,false,,,77,40,,L008,1,20,2012,22,,17,5,12,1163969.725469113,1937621.071139549,41.984469001,-87.672312,"(41.984469000940805, -87.67231200000191)"
SR22-02140881,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,12/15/2022 05:16:58 PM,12/16/2022 10:11:29 AM,12/16/2022 10:11:29 AM,3001 S DR MARTIN LUTHER KING JR DR,,,,3001,S,DR MARTIN LUTHER KING JR,DR,false,false,,,35,4,,R028,3,01,0133,38,,17,5,12,1179554.891593709,1884806.656149516,41.839200001,-87.6166155,"(41.839200000940316, -87.6166155000019)"
